,AbTest,ID,Property,Test Type,AMB0,AMB1,AMB2,AMB3,AMB5,AMB8,AMB12,AMB14,AMB17,AMB18
6623,AM_Test8,41,am17,H,0,0,0,0,0,0,0,0,0,0
6626,AM_Test8,42,am17,H,0,0,0,0,0,0,0,0,0,0
6629,AM_Test8,43,am17,H,0,0,0,0,0,0,0,0,0,0
6632,AM_Test8,44,am17,H,0,0,0,0,0,0,0,0,0,0
6635,AM_Test8,45,am17,H,0,0,0,0,0,0,0,0,0,0
6638,AM_Test8,46,am17,H,0,0,1,0,1,0,0,0,0,0
6641,AM_Test8,47,am17,H,0,0,0,0,0,0,0,0,0,0
6644,AM_Test8,48,am17,H,0,0,0,0,0,0,0,0,0,0
6647,AM_Test8,49,am17,H,1,0,1,0,0,0,0,0,0,2
6653,AM_Test8,50,am17,H,0,0,0,0,0,0,0,0,0,0
6656,AM_Test8,51,am17,H,0,0,0,0,0,0,0,0,0,0
6659,AM_Test8,52,am17,H,0,0,0,0,0,0,0,0,0,0
6662,AM_Test8,53,am17,H,0,0,0,0,0,0,0,0,0,0
6665,AM_Test8,54,am17,H,0,0,0,0,0,0,0,0,0,0
6668,AM_Test8,55,am17,H,1,0,0,0,0,0,0,0,0,0
6671,AM_Test8,56,am17,H,0,0,0,0,0,0,0,0,0,0
6674,AM_Test8,57,am17,H,0,0,0,0,0,0,0,0,0,0
6677,AM_Test8,58,am17,H,0,0,0,0,0,0,0,0,0,0
6680,AM_Test8,59,am17,H,1,0,0,0,0,0,0,0,0,0
6686,AM_Test8,60,am17,H,0,0,0,0,0,0,0,0,0,0
6689,AM_Test8,61,am17,H,0,0,0,0,0,0,0,0,0,0
6692,AM_Test8,62,am17,H,0,0,0,0,0,0,0,0,0,0
6695,AM_Test8,63,am17,H,0,0,0,0,0,0,0,0,0,0
6698,AM_Test8,64,am17,H,0,0,0,0,1,0,0,0,0,0
6701,AM_Test8,65,am17,H,0,0,0,0,0,0,0,0,0,0
6704,AM_Test8,66,am17,H,0,0,0,0,0,0,0,0,0,0
6707,AM_Test8,67,am17,H,0,0,0,0,0,0,0,0,0,0
6710,AM_Test8,68,am17,H,0,0,0,0,0,0,0,0,0,0
6713,AM_Test8,69,am17,H,0,0,0,0,0,0,0,0,0,0
6719,AM_Test8,70,am17,H,0,0,0,0,0,0,0,0,0,0
6722,AM_Test8,71,am17,H,0,0,0,0,0,0,0,0,0,0
6725,AM_Test8,72,am17,H,0,0,0,0,4,0,0,0,0,0
6728,AM_Test8,73,am17,H,0,0,0,0,0,0,0,0,0,0
6731,AM_Test8,74,am17,H,0,0,0,0,0,0,0,0,0,0
6734,AM_Test8,75,am17,H,0,0,0,0,0,0,0,0,0,0
6737,AM_Test8,76,am17,H,2,0,0,0,0,0,0,0,0,5
6740,AM_Test8,77,am17,H,0,0,0,0,0,0,0,0,0,0
6743,AM_Test8,78,am17,H,0,0,0,0,1,0,0,0,0,0
6746,AM_Test8,79,am17,H,0,0,0,0,0,0,0,0,0,0
6752,AM_Test8,80,am17,H,1,0,0,0,0,0,0,0,0,0
6755,AM_Test8,81,am17,H,0,0,0,0,0,0,0,0,0,0
6758,AM_Test8,82,am17,H,0,0,0,0,0,0,0,0,0,1
6761,AM_Test8,83,am17,H,0,0,0,0,0,0,0,0,0,0
6764,AM_Test8,84,am17,H,0,0,0,0,0,0,0,0,0,0
6767,AM_Test8,85,am17,H,0,0,0,0,0,0,0,0,0,0
6770,AM_Test8,86,am17,H,0,0,0,0,0,0,0,0,0,0
6773,AM_Test8,87,am17,H,0,0,0,0,0,0,0,0,0,0
6776,AM_Test8,88,am17,H,0,0,0,0,0,0,0,0,0,0
6779,AM_Test8,89,am17,H,4,0,0,0,0,0,0,0,0,0
6785,AM_Test8,90,am17,H,0,0,0,0,0,0,0,0,0,0
6788,AM_Test8,91,am17,H,0,0,0,0,0,0,0,0,0,0
6791,AM_Test8,92,am17,H,0,0,0,0,0,0,0,0,0,0
6794,AM_Test8,93,am17,H,0,0,0,0,0,0,0,0,0,0
6797,AM_Test8,94,am17,H,0,0,0,0,0,0,0,0,0,0
6800,AM_Test8,95,am17,H,0,0,0,0,0,0,0,0,0,0
6803,AM_Test8,96,am17,H,0,0,0,0,0,0,0,0,0,0
6806,AM_Test8,97,am17,H,0,0,0,0,0,0,0,0,0,0
6809,AM_Test8,98,am17,H,0,0,0,0,0,0,0,0,0,0
6812,AM_Test8,99,am17,H,0,0,0,0,0,0,0,0,0,0
6269,AM_Test8,100,am17,H,0,0,0,0,0,0,0,0,0,0
6272,AM_Test8,101,am17,H,0,0,0,0,0,0,0,0,0,0
6275,AM_Test8,102,am17,H,0,0,0,0,0,0,0,0,0,0
6278,AM_Test8,103,am17,H,0,0,0,2,2,0,0,0,0,0
6281,AM_Test8,104,am17,H,0,0,0,0,0,0,0,0,0,0
6284,AM_Test8,105,am17,H,0,0,0,0,0,0,0,0,0,0
6287,AM_Test8,106,am17,H,0,0,0,0,0,0,0,0,0,0
6290,AM_Test8,107,am17,H,0,0,0,0,0,0,0,0,0,0
6293,AM_Test8,108,am17,H,0,0,0,0,0,0,0,0,0,0
6296,AM_Test8,109,am17,H,0,0,0,0,0,0,0,0,0,0
6302,AM_Test8,111,am17,H,0,0,0,0,0,0,0,0,0,0
6305,AM_Test8,112,am17,H,0,0,0,0,0,0,0,0,0,0
6308,AM_Test8,113,am17,H,0,0,0,0,0,0,0,0,0,0
6311,AM_Test8,114,am17,H,0,0,0,0,0,0,0,0,0,0
6314,AM_Test8,115,am17,H,0,0,0,0,0,0,0,0,0,0
6317,AM_Test8,116,am17,H,0,0,0,0,0,0,0,0,0,0
6320,AM_Test8,117,am17,H,0,0,0,0,0,0,0,0,0,0
6323,AM_Test8,118,am17,H,0,0,0,0,0,0,0,0,0,0
6326,AM_Test8,119,am17,H,0,0,0,0,0,0,0,0,0,0
6332,AM_Test8,120,am17,H,0,0,0,0,0,0,0,0,0,0
6335,AM_Test8,121,am17,H,0,0,0,0,0,0,0,0,0,0
6338,AM_Test8,122,am17,H,0,0,0,0,0,0,0,0,0,0
6341,AM_Test8,123,am17,H,0,0,0,0,0,0,0,0,0,0
6344,AM_Test8,124,am17,H,0,0,0,0,0,0,0,0,0,0
6347,AM_Test8,125,am17,H,0,0,0,0,0,0,0,0,0,0
6350,AM_Test8,126,am17,H,0,0,0,0,0,0,0,0,0,0
6353,AM_Test8,127,am17,H,0,0,0,0,0,0,0,0,0,0
6356,AM_Test8,128,am17,H,0,0,0,0,0,0,0,0,0,0
6359,AM_Test8,129,am17,H,0,0,0,0,0,0,0,0,0,0
6365,AM_Test8,130,am17,H,0,0,0,0,0,0,0,0,0,0
6368,AM_Test8,131,am17,H,0,0,0,0,0,0,0,0,0,0
6371,AM_Test8,132,am17,H,0,0,0,0,0,0,0,0,0,0
6374,AM_Test8,133,am17,H,0,0,0,0,0,0,0,0,0,0
6377,AM_Test8,134,am17,H,0,0,0,0,0,0,0,0,0,0
6380,AM_Test8,135,am17,H,0,0,0,0,0,0,0,0,0,0
6383,AM_Test8,136,am17,H,0,0,0,0,0,0,0,0,0,0
6386,AM_Test8,137,am17,H,0,0,0,0,0,0,0,0,0,0
6389,AM_Test8,138,am17,H,0,0,0,0,0,0,0,0,0,0
6392,AM_Test8,139,am17,H,0,0,0,0,0,0,0,0,0,0
6398,AM_Test8,140,am17,H,0,0,0,0,0,0,0,0,0,0
6401,AM_Test8,141,am17,H,0,0,0,0,0,0,0,0,0,0
6404,AM_Test8,142,am17,H,0,0,0,1,0,0,0,0,0,0
6407,AM_Test8,143,am17,H,0,0,0,0,0,0,0,0,0,0
6410,AM_Test8,144,am17,H,0,0,0,0,0,0,0,0,0,0
6413,AM_Test8,145,am17,H,0,0,0,0,0,0,0,0,0,0
6416,AM_Test8,146,am17,H,0,0,0,0,0,0,0,0,0,0
6419,AM_Test8,147,am17,H,0,0,0,0,0,0,0,0,0,0
6422,AM_Test8,148,am17,H,0,0,0,0,0,0,0,0,0,0
6425,AM_Test8,149,am17,H,0,0,0,0,0,0,0,0,0,0
6431,AM_Test8,150,am17,H,0,0,0,0,0,0,0,0,0,0
6434,AM_Test8,151,am17,H,0,0,0,0,0,0,0,0,0,0
6437,AM_Test8,152,am17,H,0,0,0,0,0,0,0,0,0,0
6440,AM_Test8,153,am17,H,0,0,0,0,0,0,0,0,0,0
6443,AM_Test8,154,am17,H,0,0,0,0,0,0,0,0,0,0
6446,AM_Test8,155,am17,H,0,0,0,0,0,0,0,0,0,0
6449,AM_Test8,156,am17,H,0,0,0,0,0,0,0,0,0,0
6452,AM_Test8,157,am17,H,0,0,0,0,0,0,0,0,0,0
6455,AM_Test8,158,am17,H,0,0,0,0,0,0,0,0,0,0
6458,AM_Test8,159,am17,H,0,0,0,0,0,0,0,0,0,0
6464,AM_Test8,160,am17,H,0,0,0,0,0,0,0,0,0,0
6467,AM_Test8,161,am17,H,0,0,0,0,0,0,0,0,0,0
6470,AM_Test8,162,am17,H,0,0,0,0,0,0,0,0,0,0
6473,AM_Test8,164,am17,H,0,0,0,0,0,0,0,0,0,0
6476,AM_Test8,165,am17,H,0,0,0,0,0,0,0,0,0,0
6479,AM_Test8,166,am17,H,0,0,0,0,0,0,0,0,0,0
6482,AM_Test8,167,am17,H,0,0,0,0,0,0,0,0,0,0
6485,AM_Test8,168,am17,H,0,0,0,0,0,0,0,0,0,0
6488,AM_Test8,169,am17,H,0,0,0,0,0,0,0,0,0,0
6494,AM_Test8,170,am17,H,0,0,0,0,0,0,0,0,0,0
6497,AM_Test8,171,am17,H,0,0,0,0,0,0,0,0,0,0
6500,AM_Test8,172,am17,H,0,0,0,0,0,0,0,0,0,0
6503,AM_Test8,173,am17,H,0,0,0,0,0,0,0,0,0,0
6506,AM_Test8,174,am17,H,0,0,0,0,0,0,0,0,0,0
6509,AM_Test8,175,am17,H,0,0,0,0,0,0,0,0,0,0
6512,AM_Test8,176,am17,H,4,0,0,0,0,0,0,0,0,0
6515,AM_Test8,177,am17,H,0,0,0,0,0,0,0,0,0,0
6518,AM_Test8,178,am17,H,0,0,0,0,0,0,0,0,0,0
6521,AM_Test8,179,am17,H,0,0,0,0,0,0,0,0,0,0
6527,AM_Test8,180,am17,H,0,0,0,0,0,0,0,0,0,0
6530,AM_Test8,181,am17,H,0,0,0,0,0,0,0,0,0,0
6533,AM_Test8,182,am17,H,2,0,0,0,0,0,0,0,0,0
6536,AM_Test8,183,am17,H,0,0,0,0,0,0,0,0,0,0
6539,AM_Test8,184,am17,H,0,0,0,0,0,0,0,0,0,0
6542,AM_Test8,185,am17,H,0,0,0,0,0,0,0,0,0,0
6545,AM_Test8,186,am17,H,0,0,0,0,0,0,0,0,0,0
6548,AM_Test8,187,am17,H,0,0,0,0,0,0,0,0,0,0
